X,Y,true_class,预测类别,img_path
1.1773989,-2.5762239,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5333.png
1.162485,-2.5876575,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5336.png
0.76430005,-2.8761866,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5342.png
0.91275203,-2.0065725,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5348.png
0.88705015,-1.9837584,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5355.png
1.0440003,-2.3866575,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5357.png
0.36212668,-5.1851034,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5368.png
0.32487473,-5.2473173,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5369.png
-2.4985895,15.41881,广西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\538.png
0.5144599,-4.3666205,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5381.png
0.52461374,-4.7410645,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5387.png
0.49160957,-4.750499,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5388.png
0.3175059,-4.515969,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5395.png
0.56333715,-4.656698,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5398.png
0.46971238,-4.49416,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5411.png
0.44014877,-4.686326,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5416.png
0.5111947,-4.5783825,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5427.png
0.3900868,-5.080544,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5436.png
0.57963234,-4.585419,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5440.png
0.43811744,-4.6485453,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5443.png
0.44920564,-4.7754517,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5445.png
0.42068717,-4.628055,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5447.png
0.42580134,-4.9585004,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5450.png
0.3568724,-5.121383,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5455.png
0.48674196,-5.1232066,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5456.png
0.33932918,-5.203567,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5457.png
0.49423245,-4.616136,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5460.png
0.63400334,-4.9173613,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5463.png
0.36834458,-5.124236,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5472.png
0.31188032,-5.070531,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5477.png
-2.1851048,15.412313,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\548.png
0.37182486,-5.172583,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5490.png
0.50395113,-4.790454,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5493.png
0.36671072,-5.0624847,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5495.png
0.34403673,-5.181382,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5515.png
0.40329832,-5.11648,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5516.png
0.59993726,-4.834903,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5520.png
0.45506796,-5.120137,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5523.png
0.40844882,-4.544371,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5525.png
0.40869218,-4.6488748,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5527.png
0.61684406,-4.9749045,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5529.png
0.6155137,-4.911877,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5534.png
0.32618335,-5.1872697,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5540.png
0.29909655,-4.5498176,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5543.png
0.43290177,-4.722663,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5544.png
0.22512381,-4.5098624,贵州省,浙江省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5551.png
0.41641408,-4.885446,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5575.png
0.45896322,-4.6542296,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5576.png
0.42150825,-5.045587,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5580.png
0.4054581,-5.056735,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5586.png
0.44981325,-5.0752354,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5591.png
0.58040583,-4.5159783,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5593.png
0.5374686,-4.491849,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5594.png
0.4930062,-4.5314255,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5595.png
0.37365553,-5.1660347,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5612.png
0.4022486,-4.6291647,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5624.png
0.40797773,-4.637693,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5627.png
0.49039397,-4.5669456,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5634.png
0.44859475,-4.594648,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5635.png
0.5607402,-5.0410395,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5643.png
0.62936616,-4.9804206,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5645.png
0.3591414,-5.180123,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5648.png
-2.2146375,15.3813505,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\566.png
-3.5557518,15.767542,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\567.png
-2.3897798,-4.1713486,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5671.png
-2.3523664,-4.10101,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5674.png
-2.1928933,-4.3346276,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5677.png
-2.20721,-4.3060865,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5679.png
-2.2484784,-4.315333,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5688.png
-3.6306098,15.7852125,广西省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\570.png
-2.3343403,-4.100187,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5700.png
-2.2596104,-3.9735782,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5707.png
-2.1991544,-4.2672677,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5715.png
-2.122885,-4.4019985,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5716.png
-2.2946382,-4.192431,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5717.png
-2.1795125,-3.8239894,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5722.png
-2.172263,-4.357325,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5728.png
-3.1665459,15.769247,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\573.png
-2.3232841,-4.1905694,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5733.png
-2.0859904,-3.935611,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5740.png
-1.7180537,-3.8832688,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5742.png
-1.6188283,-3.923853,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5745.png
-2.285755,-3.984436,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5750.png
-2.099141,-4.4907317,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5766.png
-2.1784472,-4.4167166,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5772.png
-2.2927778,-4.1277447,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5793.png
12.706666,2.2234015,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\58.png
-2.3786228,15.704297,广西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\580.png
-2.1390789,-3.851595,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5807.png
-1.7308718,-4.1249313,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5810.png
-1.7330214,-4.0980344,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5811.png
-2.2829874,-3.9769084,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5812.png
-2.2803073,-4.141938,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5819.png
-2.1512642,-3.8451188,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5820.png
-2.156835,-4.198362,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5822.png
-2.0148766,-4.2735415,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5829.png
-2.218225,15.366644,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\583.png
-2.0912528,-4.410058,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5835.png
-3.8162963,-7.904543,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5852.png
-2.0692575,-4.42389,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5855.png
-1.6825076,-3.9465597,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5859.png
-2.1499221,-4.3345146,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5860.png
-1.6423696,-4.052433,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5866.png
-2.2424755,-4.136695,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5875.png
-2.1188717,-4.278569,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5876.png
-2.1473672,-3.8467426,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5882.png
-2.2622864,-3.9593172,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5886.png
-2.001998,-3.786768,陕西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5887.png
-1.7381997,-4.175162,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5898.png
-2.1201293,16.452438,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\59.png
-2.2710862,-4.020004,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5902.png
-2.029525,-3.9194784,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5904.png
-2.3507621,-4.151707,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5907.png
1.4849155,7.926525,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5912.png
1.365739,8.143847,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5916.png
1.5895219,8.031798,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5926.png
-3.3957758,15.811551,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\594.png
11.928758,2.243859,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5941.png
12.012677,2.3373406,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5944.png
11.873316,2.228203,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5946.png
11.952713,2.274863,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5948.png
12.116283,2.3955812,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5967.png
12.37058,2.4468014,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5971.png
11.876472,2.208284,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5972.png
-2.1569986,15.39541,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5978.png
-2.3021586,15.224617,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5987.png
-2.1592457,15.462352,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5992.png
-1.9483745,15.332091,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5996.png
-2.1800094,15.660023,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5998.png
-2.0951316,15.50728,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5999.png
12.696932,2.2775655,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6.png
-3.3462152,15.822477,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\600.png
1.320039,9.148446,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6009.png
12.114791,2.2483716,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6015.png
12.64644,2.4027097,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6019.png
-1.959358,15.28203,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6020.png
11.959425,2.2194653,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6023.png
0.6497859,8.48471,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6026.png
0.68143266,8.544747,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6030.png
-2.4076595,15.472362,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\604.png
12.544802,2.447906,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6040.png
0.6081013,8.597594,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6052.png
-3.2602615,15.906583,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\606.png
-1.8957597,15.016612,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6062.png
0.9004954,8.51157,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6064.png
12.025364,2.2277539,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6065.png
0.57812166,8.532845,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6068.png
12.741566,2.3533409,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6069.png
-6.434493,7.5613146,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\607.png
1.4054036,9.2936535,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6071.png
1.4354522,9.228625,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6078.png
1.5425264,9.542343,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6082.png
-6.6442957,7.9434137,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\609.png
1.625751,9.976113,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6093.png
-6.4348345,7.673311,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\610.png
1.6312686,9.737415,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6102.png
0.51566124,9.027909,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6110.png
11.964338,2.205561,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6111.png
1.4918282,9.593843,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6113.png
12.683507,2.4099488,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6115.png
-1.6282561,16.458094,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6116.png
12.27181,2.3441603,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6131.png
-6.4824786,7.7716885,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\614.png
12.599684,2.4282672,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6147.png
-1.941771,15.242871,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6148.png
-1.3154659,16.31401,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6156.png
12.387699,2.2663596,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6163.png
-2.0725234,15.389546,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6164.png
1.6432807,9.120701,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6169.png
0.64613414,8.50794,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6170.png
0.5153435,8.629286,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6175.png
1.8149701,8.917023,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6190.png
12.347201,2.4082406,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6192.png
-1.9505967,15.33401,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6193.png
12.251095,2.0867608,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\62.png
-6.599137,7.7277255,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\620.png
1.0820571,8.913327,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6202.png
0.61261725,8.563947,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6209.png
-6.445665,7.5709314,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\621.png
-2.0593655,16.607246,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6211.png
1.5317695,9.462861,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6212.png
-1.909814,16.41592,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6215.png
1.31098,9.567064,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6220.png
1.5568346,9.731693,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6231.png
1.5223583,10.109447,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6236.png
3.0009854,9.755191,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6240.png
0.99677676,10.882351,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6243.png
1.2886156,10.674088,云南省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6246.png
-6.566034,7.8622303,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\625.png
1.2914704,9.463524,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6254.png
1.3742195,9.586156,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6256.png
0.1929335,17.526272,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6261.png
0.261019,17.540417,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6264.png
1.5088766,9.6567955,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6268.png
-6.6333637,7.8868814,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\627.png
0.04427187,17.51101,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6279.png
-0.008638504,17.53871,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6290.png
-1.5202819,15.571281,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6294.png
-1.440901,15.566728,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6296.png
-1.4449084,15.579911,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6297.png
-2.0945935,16.532362,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\63.png
-1.400465,15.471562,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6304.png
-3.2560582,9.366472,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6306.png
13.167775,2.1349487,云南省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6309.png
12.885584,2.371521,云南省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6311.png
12.971073,2.4016173,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6312.png
12.914785,2.307406,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6315.png
-1.6825162,15.640232,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6316.png
13.498879,2.2114556,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6323.png
-1.290162,15.607566,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6325.png
-1.8805948,15.422925,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6326.png
-1.9206283,15.316578,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6329.png
-1.9160639,15.390396,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6334.png
-5.8080306,8.171724,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\634.png
12.81604,2.4274147,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6340.png
