X,Y,Z,true_class,预测类别,img_path
1.094572,-0.92093235,7.3265,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5427.png
1.4204797,-1.2914422,7.3538423,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5436.png
1.1149634,-0.912489,7.3452716,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5440.png
1.1313876,-1.1131858,7.183083,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5443.png
1.1213688,-1.1240174,7.1481953,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5445.png
1.0892093,-1.05786,7.2274456,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5447.png
1.3120996,-1.1982273,7.2780185,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5450.png
1.4789125,-1.3137206,7.412003,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5455.png
1.401407,-1.1564928,7.472377,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5456.png
1.5869546,-1.4508172,7.4694223,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5457.png
1.1104537,-0.95089525,7.3401585,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5460.png
1.2789252,-0.9777059,7.5195208,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5463.png
1.5302131,-1.3348573,7.4497585,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5472.png
1.4296719,-1.2885541,7.3324137,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5477.png
1.9725899,11.188745,-0.090438895,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\548.png
1.5234661,-1.3301427,7.3986163,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5490.png
1.2352252,-1.19834,7.339094,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5493.png
1.3245007,-1.2455648,7.3617496,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5495.png
1.4759941,-1.2691439,7.436692,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5515.png
1.438484,-1.2531602,7.446013,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5516.png
1.2452632,-0.96493983,7.4667892,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5520.png
1.4587597,-1.2492738,7.4271383,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5523.png
0.9640707,-0.9734019,7.1684585,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5525.png
1.0215317,-0.9729023,7.14231,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5527.png
1.3303798,-1.0121971,7.5344453,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5529.png
1.2880105,-1.0014179,7.5173645,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5534.png
1.5628252,-1.4045833,7.397925,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5540.png
0.9856995,-1.070541,7.2131114,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5543.png
1.1722649,-1.0704292,7.277594,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5544.png
0.8480294,-1.1041461,7.26929,贵州省,浙江省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5551.png
1.2476082,-1.1192093,7.2798343,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5575.png
1.0622387,-0.97030467,7.2688665,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5576.png
1.4376699,-1.3022279,7.334081,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5580.png
1.3963978,-1.2300156,7.3019094,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5586.png
1.3885787,-1.2433103,7.3289766,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5591.png
0.9961041,-0.79244673,7.3173323,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5593.png
0.99659073,-0.8353061,7.2520447,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5594.png
0.988078,-0.85079837,7.2474947,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5595.png
1.5321571,-1.3694371,7.3405776,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5612.png
1.142103,-0.9767545,7.329434,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5624.png
1.2046311,-1.0529343,7.3553314,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5627.png
1.043925,-0.9700976,7.164447,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5634.png
1.0161109,-1.0218145,7.1441193,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5635.png
1.3278213,-1.0504339,7.4804063,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5643.png
1.2994344,-1.0143744,7.496738,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5645.png
1.5226098,-1.386029,7.370271,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5648.png
2.098137,11.049285,-0.2372071,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\566.png
3.2612784,11.530244,-0.18025142,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\567.png
-1.3079214,-2.399833,8.170279,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5671.png
-1.3366506,-2.478962,8.127599,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5674.png
-1.1819581,-2.3201754,8.337218,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5677.png
-1.2265751,-2.3160324,8.246652,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5679.png
-1.1495531,-2.3030996,8.34932,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5688.png
3.353845,11.552905,-0.16854805,广西省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\570.png
-1.3772277,-2.4428778,8.085668,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5700.png
-1.4574895,-2.3903177,7.9328785,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5707.png
-1.3455335,-2.306172,8.084831,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5715.png
-1.179721,-2.2372017,8.28775,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5716.png
-1.2911582,-2.4239602,8.132864,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5717.png
-1.59649,-2.33179,7.9302707,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5722.png
-1.1869141,-2.2996113,8.319253,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5728.png
3.007724,11.425366,-0.2709327,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\573.png
-1.3054897,-2.4477026,8.172207,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5733.png
-1.4736952,-2.337042,7.9181705,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5740.png
-1.3722259,-1.9081799,7.789353,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5742.png
-1.2815286,-1.8172309,7.8428316,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5745.png
-1.4512084,-2.500174,7.9980464,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5750.png
-1.1079345,-2.1573255,8.315803,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5766.png
-1.1063553,-2.1625597,8.304941,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5772.png
-1.3668156,-2.3867025,8.062231,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5793.png
13.66728,4.1571226,1.6024276,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\58.png
2.1671064,11.289012,-0.11277664,广西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\580.png
-1.5457952,-2.2547596,7.901623,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5807.png
-1.2380856,-1.891641,7.9624863,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5810.png
-1.2469709,-1.848292,7.9796133,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5811.png
-1.4311908,-2.4475048,8.019045,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5812.png
-1.1783496,-2.1661134,8.147858,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5819.png
-1.5729291,-2.335484,7.90022,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5820.png
-1.2819014,-2.278642,8.170961,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5822.png
-1.1601788,-2.0542445,8.055824,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5829.png
2.1851244,11.004229,-0.32297274,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\583.png
-1.0633198,-2.1339011,8.382416,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5835.png
-0.3820361,-3.5813212,9.723234,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5852.png
-1.0965118,-2.150218,8.333343,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5855.png
-1.2972428,-1.9366492,7.715871,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5859.png
-1.182798,-2.2624311,8.222419,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5860.png
-1.1476725,-2.1128538,7.829891,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5866.png
-1.1928618,-2.188471,8.046123,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5875.png
-1.1167378,-2.2762303,8.036484,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5876.png
-0.51640654,-3.399498,9.452616,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5882.png
-1.4955028,-2.4065232,8.009423,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5886.png
-1.45521,-2.1354263,7.8241854,陕西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5887.png
-1.2390149,-1.8577435,7.992579,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5898.png
1.5826654,11.759613,-0.6496933,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\59.png
-1.454655,-2.4078188,8.003824,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5902.png
-1.5144398,-2.1809266,7.910178,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5904.png
-1.3539691,-2.4538116,8.142733,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5907.png
-0.25690305,10.966515,12.626012,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5912.png
-0.14430027,11.105061,12.516365,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5916.png
-0.34549144,11.072793,12.526901,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5926.png
3.1488411,11.503213,-0.2682717,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\594.png
13.678224,3.6144588,1.1387177,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5941.png
13.581278,3.5392063,1.178975,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5944.png
13.559142,3.5043814,1.1926925,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5946.png
13.569153,3.5914092,1.2129766,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5948.png
13.595551,3.6522737,1.3231128,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5967.png
13.759735,4.024557,1.5102522,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5971.png
13.681847,3.6557736,1.2181672,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5972.png
1.99301,11.071674,-0.23167765,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5978.png
2.0231376,11.306213,-0.0074105845,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5987.png
1.9204801,11.299399,-0.15089075,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5992.png
1.9800925,10.855882,-0.35051444,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5996.png
1.8652642,11.344451,-0.1902019,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5998.png
1.8295796,11.325777,-0.12157661,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5999.png
13.607906,4.173046,1.6214774,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6.png
3.058707,11.449932,-0.3352235,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\600.png
0.41620559,11.90603,12.352917,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6009.png
13.6981,3.7885132,1.3613646,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6015.png
13.815002,4.258485,1.5879956,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6019.png
2.0111136,10.861137,-0.29594845,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6020.png
13.5923395,3.5478802,1.16119,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6023.png
0.72550946,11.275455,12.737634,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6026.png
0.8004716,11.308123,12.801734,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6030.png
2.2215,11.258644,-0.14389835,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\604.png
13.785332,4.178566,1.5780613,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6040.png
0.8766188,11.340152,12.790245,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6052.png
2.949897,11.495692,-0.43803003,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\606.png
1.8140935,10.883118,0.08376746,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6062.png
0.4826241,11.199651,12.70298,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6064.png
13.557716,3.572721,1.2781279,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6065.png
0.8172651,11.179154,12.80443,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6068.png
13.746903,4.3176966,1.6319032,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6069.png
-4.5688376,8.86699,7.767806,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\607.png
0.5547754,12.36121,12.096302,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6071.png
0.29829088,11.960904,12.213707,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6078.png
0.39352167,12.207312,12.043039,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6082.png
-4.7463126,9.225847,7.9478025,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\609.png
0.20295237,12.050811,11.598062,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6093.png
-4.4304404,9.0251465,7.704298,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\610.png
0.2999538,12.251634,11.803953,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6102.png
1.1495416,11.53108,12.582453,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6110.png
13.527847,3.5975323,1.3053052,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6111.png
0.24464206,12.055379,11.977862,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6113.png
13.764282,4.3138647,1.601217,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6115.png
1.3496009,11.26504,-0.6406088,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6116.png
13.75084,3.9497929,1.4444532,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6131.png
-4.4420834,9.127587,7.7052116,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\614.png
13.772342,4.2277913,1.5969816,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6147.png
1.6766616,11.246778,-0.0063473447,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6148.png
1.3242487,11.096862,-0.6183897,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6156.png
13.352131,3.869898,1.388888,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6163.png
1.8097948,11.273902,-0.09132924,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6164.png
0.09930223,11.971053,12.228535,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6169.png
0.80949104,11.265643,12.855943,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6170.png
0.83994323,11.215386,12.684126,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6175.png
-0.33066934,11.674664,11.974802,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6190.png
13.75926,3.988665,1.5087256,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6192.png
2.05078,10.891779,-0.30757886,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6193.png
13.609638,3.8399932,1.3082526,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\62.png
-4.6263776,8.991267,7.754943,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\620.png
0.57387227,11.700807,12.541275,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6202.png
0.8131508,11.315059,12.817152,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6209.png
-4.438748,8.862695,7.653755,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\621.png
1.5226512,11.728158,-0.6604627,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6211.png
0.5111207,12.266622,12.075676,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6212.png
1.5892912,11.490956,-0.79468024,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6215.png
0.32935995,11.840739,11.874501,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6220.png
-0.011048262,11.902703,11.790598,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6231.png
0.5212069,12.213157,11.558847,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6236.png
-0.8988632,11.944528,11.491123,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6240.png
-0.43165025,11.500783,10.677817,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6243.png
-0.5161724,11.675743,10.856237,云南省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6246.png
-4.627954,9.123473,7.881824,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\625.png
0.26462197,11.648291,11.936503,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6254.png
0.26534715,11.766044,11.849802,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6256.png
-0.8469553,12.68889,-1.2214326,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6261.png
-0.81096524,12.616749,-1.2106656,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6264.png
0.19776002,11.852549,11.795563,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6268.png
-4.7147145,9.22292,7.9191837,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\627.png
-0.7098064,12.641125,-1.1480194,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6279.png
-0.67043257,12.6566305,-1.1553764,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6290.png
2.0917258,10.598872,-0.84533024,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6294.png
2.0347097,10.55206,-0.8660144,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6296.png
2.0392406,10.557461,-0.8911583,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6297.png
1.5650172,11.782188,-0.64629835,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\63.png
2.0068593,10.494924,-0.85837674,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6304.png
-1.7770616,8.833787,8.064703,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6306.png
13.061762,4.450732,1.7683182,云南省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6309.png
13.779544,4.429016,1.8777968,云南省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6311.png
13.718021,4.485119,1.8220111,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6312.png
13.701367,4.386136,1.8273741,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6315.png
2.0125983,10.823286,-0.6137736,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6316.png
13.104333,4.8489995,1.876212,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6323.png
1.8439534,10.483776,-0.83405805,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6325.png
1.9500312,10.8880005,-0.37484035,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6326.png
1.9784783,10.935695,-0.30199036,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6329.png
2.095382,10.827584,-0.46561536,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6334.png
-3.8117347,9.222245,7.852089,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\634.png
