X,Y,Z,true_class,预测类别,img_path
16.444159,19.557629,-14.257818,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5336.png
9.327892,17.150223,-10.548957,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5342.png
10.494459,15.250176,-5.8334584,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5348.png
10.500866,15.23928,-5.8300295,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5355.png
14.809289,16.81452,-10.740199,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5357.png
1.1487776,21.209076,-15.118794,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5368.png
1.1790049,22.16491,-14.762256,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5369.png
21.551022,-3.1454997,6.3255763,广西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\538.png
6.450356,19.156485,-13.809594,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5381.png
4.788869,21.438519,-17.62012,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5387.png
4.509724,22.415846,-17.260061,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5388.png
3.7150261,20.088789,-11.6794815,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5395.png
5.252516,19.56563,-17.55424,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5398.png
6.750689,20.318726,-16.088795,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5411.png
2.619649,18.14358,-15.629562,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5416.png
4.2365947,18.084574,-16.085665,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5427.png
0.5456561,19.949656,-15.915277,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5436.png
4.97975,18.227364,-17.726206,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5440.png
4.138114,22.552362,-12.444919,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5443.png
3.9166436,20.520813,-13.5846815,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5445.png
4.162602,22.575388,-12.429774,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5447.png
2.540813,20.403772,-14.587087,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5450.png
-0.3461655,19.266449,-15.428346,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5455.png
1.6082175,20.486584,-17.3171,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5456.png
-0.30247468,21.413153,-15.823886,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5457.png
3.6708457,17.345062,-16.697834,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5460.png
2.7778203,19.432991,-20.032778,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5463.png
-0.20074745,20.479954,-16.90957,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5472.png
0.6159669,18.574236,-14.238266,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5477.png
22.059381,-1.3497586,0.95267045,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\548.png
0.10067424,20.228704,-14.668805,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5490.png
3.6010816,22.51846,-17.615213,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5493.png
1.8107762,22.136042,-17.297977,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5495.png
0.2975639,19.267475,-16.987951,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5515.png
0.6449359,19.436459,-17.15545,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5516.png
3.5453846,17.64638,-19.2592,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5520.png
0.39889327,19.54539,-18.779793,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5523.png
6.082364,22.13643,-14.928455,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5525.png
5.9980183,21.345665,-14.164509,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5527.png
2.4239993,18.855276,-18.92706,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5529.png
3.11306,19.343418,-21.065418,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5534.png
-1.9703692,19.977022,-15.630982,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5540.png
5.427039,23.279278,-16.364532,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5543.png
2.0826807,18.280273,-14.544873,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5544.png
5.9210443,24.325344,-15.900963,贵州省,浙江省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5551.png
1.3327523,17.48616,-16.761791,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5575.png
3.3089168,18.767496,-14.928219,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5576.png
1.5816526,19.872803,-14.669385,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5580.png
0.18966347,17.462671,-16.754679,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5586.png
1.6857933,20.00819,-15.872793,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5591.png
6.104251,17.432755,-17.664722,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5593.png
6.6541743,17.866875,-15.898015,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5594.png
6.313636,17.90348,-15.737254,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5595.png
-0.1183907,20.487743,-13.412473,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5612.png
2.9090862,16.60311,-15.589345,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5624.png
3.14049,15.950994,-15.846385,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5627.png
4.7651944,19.40364,-15.128411,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5634.png
5.313559,19.89182,-14.930786,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5635.png
2.6764672,19.547644,-17.456375,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5643.png
2.6489203,19.811054,-18.841768,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5645.png
-0.51877785,20.647043,-15.267749,贵州省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5648.png
21.154657,-1.5171144,1.1440848,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\566.png
30.447853,-1.5699672,0.42840165,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\567.png
-9.437432,19.046743,-0.92702657,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5671.png
-7.339465,19.213192,-0.29041752,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5674.png
-9.6637745,22.217356,-2.7188234,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5677.png
-9.530028,21.002756,-2.9552875,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5679.png
-8.70978,21.057144,-2.4910223,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5688.png
30.601461,-2.018293,0.17567661,广西省,贵州省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\570.png
-7.048536,19.440926,-0.6904658,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5700.png
-5.0134788,19.351864,-1.733012,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5707.png
-7.4133453,22.221418,-1.231162,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5715.png
-8.965279,22.516558,-1.2364693,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5716.png
-7.617882,19.556498,-2.253287,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5717.png
-3.9088807,19.052052,-1.6131296,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5722.png
-9.539041,23.196142,-2.2675917,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5728.png
30.33862,0.16922055,2.4185581,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\573.png
-8.525821,18.882736,-1.5809687,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5733.png
-5.1238976,21.377644,-1.3389466,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5740.png
-0.2552097,24.369583,-3.756255,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5742.png
-1.1238935,24.586771,-5.4013214,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5745.png
-5.76748,19.186708,0.95709753,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5750.png
-8.5772295,23.868786,-3.7064848,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5766.png
-7.8748155,22.139322,-4.6701493,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5772.png
-6.0822353,20.111599,-2.6920705,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5793.png
-3.8932524,-23.390266,-10.037006,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\58.png
20.1989,-7.5049973,-0.3570672,广西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\580.png
-3.927124,19.731865,-3.0725493,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5807.png
-2.8833613,24.737524,-6.422393,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5810.png
-3.879853,23.743433,-7.801742,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5811.png
-5.407209,20.051563,-0.81606275,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5812.png
-6.884875,20.64624,-6.9924097,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5819.png
-3.3813956,20.852457,-0.4977804,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5820.png
-9.641297,21.490595,-0.45480323,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5822.png
-6.0344257,20.852394,-6.0669937,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5829.png
19.831694,-0.564911,-0.49212655,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\583.png
-8.059551,23.360064,-5.1404753,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5835.png
0.31625435,25.030148,3.7376807,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5852.png
-8.227131,23.968353,-4.900087,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5855.png
-1.832326,22.899345,-2.8019667,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5859.png
-7.9999557,21.542234,-4.127546,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5860.png
-4.898204,22.555311,-3.1575336,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5866.png
-5.857158,20.170456,-5.939186,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5875.png
-8.187177,18.963781,-4.4894853,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5876.png
-0.45183003,22.903975,1.3010443,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5882.png
-5.960884,17.543467,-1.6904644,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5886.png
-0.33018574,22.217878,-0.5388867,陕西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5887.png
-3.8164942,23.120787,-6.503619,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5898.png
25.910625,-10.897874,8.856242,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\59.png
-5.9770265,21.02992,0.13540211,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5902.png
-3.6166599,20.76088,-2.2133076,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5904.png
-7.135382,18.54037,-1.6535698,陕西省,陕西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5907.png
-7.2102795,3.863851,14.727555,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5912.png
-7.5965753,3.3461926,15.025063,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5916.png
-7.981258,3.2222633,15.224884,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5926.png
30.750633,-0.8566286,1.9865942,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\594.png
-5.257737,-28.299286,-9.245684,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5941.png
-6.5750704,-28.292044,-9.201876,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5944.png
-4.9645834,-28.120518,-8.213968,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5946.png
-6.5639243,-28.174318,-8.345254,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5948.png
-6.2492785,-28.009281,-10.483344,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5967.png
-6.2125745,-27.073439,-12.426613,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5971.png
-3.0971317,-28.768492,-9.136374,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5972.png
22.05089,-1.5796026,4.0565844,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5978.png
25.99833,-5.1439204,9.472283,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5987.png
25.705393,-5.800223,7.2562776,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5992.png
17.856346,-4.414874,3.1489818,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5996.png
27.595964,-6.978371,6.7709217,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5998.png
27.03503,-5.5186644,6.6938486,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\5999.png
-4.6628475,-23.837994,-11.429264,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6.png
30.546831,-0.26742905,2.2101893,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\600.png
-1.1201907,-2.3000786,18.541357,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6009.png
-3.6749244,-27.654613,-10.854425,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6015.png
-6.49385,-28.557835,-14.458958,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6019.png
18.301474,-3.1313577,4.4808707,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6020.png
-5.1111336,-29.16875,-8.839406,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6023.png
2.2458627,0.6706866,14.998091,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6026.png
2.4566956,-0.90269536,15.779343,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6030.png
20.908108,-2.9633904,-0.7269372,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\604.png
-5.982572,-28.285074,-13.977121,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6040.png
1.901289,-2.153456,15.498533,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6052.png
30.496567,-3.0253987,3.9303737,广西省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\606.png
19.704329,-0.9616628,6.2432294,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6062.png
0.6786367,0.15670367,15.42229,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6064.png
-4.580016,-27.2048,-9.608746,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6065.png
1.4948518,-1.0949979,14.413324,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6068.png
-7.2861614,-29.296337,-14.824267,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6069.png
-22.636211,1.1386223,0.8645955,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\607.png
-2.5202904,-7.208269,20.847239,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6071.png
-2.445631,-3.322808,19.793442,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6078.png
-3.6184015,-6.2397532,20.159279,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6082.png
-27.444786,2.155001,-1.4774314,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\609.png
-8.014437,-5.5049434,16.84554,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6093.png
-21.699306,-0.21241593,4.6388083,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\610.png
-6.9034934,-6.6535125,18.428495,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6102.png
1.8500298,-5.2953105,16.368952,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6110.png
-5.639849,-26.543158,-9.313663,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6111.png
-4.4554806,-2.8023484,17.666693,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6113.png
-7.371031,-27.971975,-13.643146,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6115.png
19.674953,-2.7289715,9.726142,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6116.png
-4.881224,-28.247808,-11.778381,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6131.png
-21.883774,-1.4239188,4.7201486,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\614.png
-6.4810205,-28.41862,-13.329887,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6147.png
23.576439,-3.7209978,10.486369,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6148.png
18.382397,-2.1677043,10.052327,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6156.png
-8.161797,-25.049301,-10.558046,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6163.png
26.341948,-5.2420893,6.771405,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6164.png
-2.7538643,-1.9983147,19.33682,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6169.png
2.1352456,-2.04432,17.29921,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6170.png
0.20281525,-2.4212494,14.973721,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6175.png
-8.397896,1.8282329,18.023006,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6190.png
-5.461161,-28.780315,-12.319293,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6192.png
18.422546,-3.5002704,4.397146,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6193.png
-7.737451,-32.656967,-11.920416,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\62.png
-23.333303,0.50494736,3.8690665,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\620.png
-0.7542874,-2.46285,18.37612,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6202.png
1.6734748,-1.7949848,17.212208,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6209.png
-21.255903,0.060646236,5.8166237,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\621.png
24.98812,-12.499806,8.013256,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6211.png
-2.646749,-7.282561,19.336464,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6212.png
24.52948,-11.639759,5.4105525,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6215.png
-2.4540658,0.05004966,23.321732,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6220.png
-5.9783916,-0.43243405,19.17808,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6231.png
-2.479811,-10.54874,18.81864,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6236.png
-12.528277,-3.4354959,17.350454,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6240.png
-10.645594,-2.0367842,14.185323,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6243.png
-13.397413,-1.58879,15.144096,云南省,广西省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6246.png
-24.104446,1.4719218,1.1988735,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\625.png
-4.3568254,0.36502823,22.135292,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6254.png
-2.9329264,0.62783754,23.046947,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6256.png
17.94959,-17.071117,13.051748,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6261.png
17.110294,-17.032011,14.316956,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6264.png
-3.3149347,1.2862734,23.236488,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6268.png
-27.385931,2.1342728,-1.4612226,未知,未知,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\627.png
18.511559,-15.669483,12.12997,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6279.png
18.08554,-14.570314,12.886996,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6290.png
17.084328,-6.2618666,6.821727,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6294.png
14.03683,-7.605354,8.858878,云南省,云南省,D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\6296.png
